order	family	subfamily	genus	species
Anura	Strabomantidae	Strabomantinae	Pristimantis	conspicillatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	cordovae
Anura	Strabomantidae	Strabomantinae	Pristimantis	corniger
Anura	Strabomantidae	Strabomantinae	Pristimantis	coronatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	corrugatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	cosnipatae
Anura	Strabomantidae	Strabomantinae	Pristimantis	cremnobates
Anura	Strabomantidae	Strabomantinae	Pristimantis	crenunguis
Anura	Strabomantidae	Strabomantinae	Pristimantis	crepitans
Anura	Strabomantidae	Strabomantinae	Pristimantis	cristinae
Anura	Strabomantidae	Strabomantinae	Pristimantis	croceoinguinis
Anura	Strabomantidae	Strabomantinae	Pristimantis	crucifer
Anura	Strabomantidae	Strabomantinae	Pristimantis	cruciocularis
Anura	Strabomantidae	Strabomantinae	Pristimantis	cruentus
Anura	Strabomantidae	Strabomantinae	Pristimantis	cryophilius
Anura	Strabomantidae	Strabomantinae	Pristimantis	cryptomelas
Anura	Strabomantidae	Strabomantinae	Pristimantis	cuentasi
Anura	Strabomantidae	Strabomantinae	Pristimantis	cuneirostris
Anura	Strabomantidae	Strabomantinae	Pristimantis	curtipes
Anura	Strabomantidae	Strabomantinae	Pristimantis	danae
Anura	Strabomantidae	Strabomantinae	Pristimantis	degener
Anura	Strabomantidae	Strabomantinae	Pristimantis	deinops
Anura	Strabomantidae	Strabomantinae	Pristimantis	delicatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	delius
Anura	Strabomantidae	Strabomantinae	Pristimantis	dendrobatoides
Anura	Strabomantidae	Strabomantinae	Pristimantis	devillei
Anura	Strabomantidae	Strabomantinae	Pristimantis	diadematus
Anura	Strabomantidae	Strabomantinae	Pristimantis	diaphonus
Anura	Strabomantidae	Strabomantinae	Pristimantis	diogenes
Anura	Strabomantidae	Strabomantinae	Pristimantis	dissimulatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	dorsopictus
Anura	Strabomantidae	Strabomantinae	Pristimantis	douglasi
Anura	Strabomantidae	Strabomantinae	Pristimantis	duellmani
Anura	Strabomantidae	Strabomantinae	Pristimantis	duende
Anura	Strabomantidae	Strabomantinae	Pristimantis	dundeei
Anura	Strabomantidae	Strabomantinae	Pristimantis	educatoris
Anura	Strabomantidae	Strabomantinae	Pristimantis	elegans
Anura	Strabomantidae	Strabomantinae	Pristimantis	epacrus
Anura	Strabomantidae	Strabomantinae	Pristimantis	eremitus
Anura	Strabomantidae	Strabomantinae	Pristimantis	eriphus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ernesti
Anura	Strabomantidae	Strabomantinae	Pristimantis	erythropleura
Anura	Strabomantidae	Strabomantinae	Pristimantis	esmeraldas
Anura	Strabomantidae	Strabomantinae	Pristimantis	eugeniae
Anura	Strabomantidae	Strabomantinae	Pristimantis	euphronides
Anura	Strabomantidae	Strabomantinae	Pristimantis	eurydactylus
Anura	Strabomantidae	Strabomantinae	Pristimantis	exoristus
Anura	Strabomantidae	Strabomantinae	Pristimantis	factiosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	fallax
Anura	Strabomantidae	Strabomantinae	Pristimantis	fasciatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	fenestratus
Anura	Strabomantidae	Strabomantinae	Pristimantis	festae
Anura	Strabomantidae	Strabomantinae	Pristimantis	fetosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	flavobracatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	floridus
Anura	Strabomantidae	Strabomantinae	Pristimantis	frater
Anura	Strabomantidae	Strabomantinae	Pristimantis	fraudator
Anura	Strabomantidae	Strabomantinae	Pristimantis	gagliardoi
Anura	Strabomantidae	Strabomantinae	Pristimantis	gaigei
Anura	Strabomantidae	Strabomantinae	Pristimantis	galdi
Anura	Strabomantidae	Strabomantinae	Pristimantis	ganonotus
Anura	Strabomantidae	Strabomantinae	Pristimantis	gentryi
Anura	Strabomantidae	Strabomantinae	Pristimantis	gladiator
Anura	Strabomantidae	Strabomantinae	Pristimantis	glandulosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	gracilis
Anura	Strabomantidae	Strabomantinae	Pristimantis	grandiceps
Anura	Strabomantidae	Strabomantinae	Pristimantis	guaiquinimensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	gutturalis
Anura	Strabomantidae	Strabomantinae	Pristimantis	hamiotae
Anura	Strabomantidae	Strabomantinae	Pristimantis	hectus
Anura	Strabomantidae	Strabomantinae	Pristimantis	helvolus
Anura	Strabomantidae	Strabomantinae	Pristimantis	hernandezi
Anura	Strabomantidae	Strabomantinae	Pristimantis	huicundo
Anura	Strabomantidae	Strabomantinae	Pristimantis	hybotragus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ignicolor
Anura	Strabomantidae	Strabomantinae	Pristimantis	illotus
Anura	Strabomantidae	Strabomantinae	Pristimantis	imitatrix
Anura	Strabomantidae	Strabomantinae	Pristimantis	incanus
Anura	Strabomantidae	Strabomantinae	Pristimantis	incertus
Anura	Strabomantidae	Strabomantinae	Pristimantis	incomptus
Anura	Strabomantidae	Strabomantinae	Pristimantis	infraguttatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	inguinalis
Anura	Strabomantidae	Strabomantinae	Pristimantis	insignitus
Anura	Strabomantidae	Strabomantinae	Pristimantis	inusitatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ixalus
Anura	Strabomantidae	Strabomantinae	Pristimantis	jaimei
Anura	Strabomantidae	Strabomantinae	Pristimantis	jester
Anura	Strabomantidae	Strabomantinae	Pristimantis	johannesdei
Anura	Strabomantidae	Strabomantinae	Pristimantis	jorgevelosai
Anura	Strabomantidae	Strabomantinae	Pristimantis	juanchoi
Anura	Strabomantidae	Strabomantinae	Pristimantis	jubatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	kareliae
Anura	Strabomantidae	Strabomantinae	Pristimantis	katoptroides
Anura	Strabomantidae	Strabomantinae	Pristimantis	kelephas
Anura	Strabomantidae	Strabomantinae	Pristimantis	kichwarum
Anura	Strabomantidae	Strabomantinae	Pristimantis	kirklandi
Anura	Strabomantidae	Strabomantinae	Pristimantis	koehleri
Anura	Strabomantidae	Strabomantinae	Pristimantis	labiosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	lacrimosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	lanthanites
Anura	Strabomantidae	Strabomantinae	Pristimantis	lasalleorum
Anura	Strabomantidae	Strabomantinae	Pristimantis	lassoalcalai
Anura	Strabomantidae	Strabomantinae	Pristimantis	laticlavius
Anura	Strabomantidae	Strabomantinae	Pristimantis	latidiscus
Anura	Strabomantidae	Strabomantinae	Pristimantis	lemur
Anura	Strabomantidae	Strabomantinae	Pristimantis	lentiginosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	leoni
Anura	Strabomantidae	Strabomantinae	Pristimantis	leptolophus
Anura	Strabomantidae	Strabomantinae	Pristimantis	leucopus
Anura	Strabomantidae	Strabomantinae	Pristimantis	leucorrhinus
Anura	Strabomantidae	Strabomantinae	Pristimantis	librarius
Anura	Strabomantidae	Strabomantinae	Pristimantis	lichenoides
Anura	Strabomantidae	Strabomantinae	Pristimantis	lindae
Anura	Strabomantidae	Strabomantinae	Pristimantis	lirellus
Anura	Strabomantidae	Strabomantinae	Pristimantis	lividus
Anura	Strabomantidae	Strabomantinae	Pristimantis	llojsintuta
Anura	Strabomantidae	Strabomantinae	Pristimantis	loujosti
Anura	Strabomantidae	Strabomantinae	Pristimantis	loustes
Anura	Strabomantidae	Strabomantinae	Pristimantis	lucasi
Anura	Strabomantidae	Strabomantinae	Pristimantis	luscombei
Anura	Strabomantidae	Strabomantinae	Pristimantis	luteolateralis
Anura	Strabomantidae	Strabomantinae	Pristimantis	lutitus
Anura	Strabomantidae	Strabomantinae	Pristimantis	lymani
Anura	Strabomantidae	Strabomantinae	Pristimantis	lynchi
Anura	Strabomantidae	Strabomantinae	Pristimantis	lythrodes
Anura	Strabomantidae	Strabomantinae	Pristimantis	maculosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	malkini
Anura	Strabomantidae	Strabomantinae	Pristimantis	marahuaka
Anura	Strabomantidae	Strabomantinae	Pristimantis	marmoratus
Anura	Strabomantidae	Strabomantinae	Pristimantis	mars
Anura	Strabomantidae	Strabomantinae	Pristimantis	martiae
Anura	Strabomantidae	Strabomantinae	Pristimantis	medemi
Anura	Strabomantidae	Strabomantinae	Pristimantis	megalops
Anura	Strabomantidae	Strabomantinae	Pristimantis	melanogaster
Anura	Strabomantidae	Strabomantinae	Pristimantis	melanoproctus
Anura	Strabomantidae	Strabomantinae	Pristimantis	memorans
Anura	Strabomantidae	Strabomantinae	Pristimantis	mendax
Anura	Strabomantidae	Strabomantinae	Pristimantis	mercedesae
Anura	Strabomantidae	Strabomantinae	Pristimantis	meridionalis
Anura	Strabomantidae	Strabomantinae	Pristimantis	merostictus
Anura	Strabomantidae	Strabomantinae	Pristimantis	metabates
Anura	Strabomantidae	Strabomantinae	Pristimantis	minimus
Anura	Strabomantidae	Strabomantinae	Pristimantis	minutulus
Anura	Strabomantidae	Strabomantinae	Pristimantis	miyatai
Anura	Strabomantidae	Strabomantinae	Pristimantis	mnionaetes
Anura	Strabomantidae	Strabomantinae	Pristimantis	modipeplus
Anura	Strabomantidae	Strabomantinae	Pristimantis	molybrignus
Anura	Strabomantidae	Strabomantinae	Pristimantis	mondolfii
Anura	Strabomantidae	Strabomantinae	Pristimantis	moro
Anura	Strabomantidae	Strabomantinae	Pristimantis	muchimuk
Anura	Strabomantidae	Strabomantinae	Pristimantis	muricatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	muscosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	museosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	myersi
Anura	Strabomantidae	Strabomantinae	Pristimantis	myops
Anura	Strabomantidae	Strabomantinae	Pristimantis	nephophilus
Anura	Strabomantidae	Strabomantinae	Pristimantis	nervicus
Anura	Strabomantidae	Strabomantinae	Pristimantis	nicefori
Anura	Strabomantidae	Strabomantinae	Pristimantis	nigrogriseus
Anura	Strabomantidae	Strabomantinae	Pristimantis	nyctophylax
Anura	Strabomantidae	Strabomantinae	Pristimantis	obmutescens
Anura	Strabomantidae	Strabomantinae	Pristimantis	ocellatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ockendeni
Anura	Strabomantidae	Strabomantinae	Pristimantis	ocreatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	olivaceus
Anura	Strabomantidae	Strabomantinae	Pristimantis	onorei
Anura	Strabomantidae	Strabomantinae	Pristimantis	orcesi
Anura	Strabomantidae	Strabomantinae	Pristimantis	orcus
Anura	Strabomantidae	Strabomantinae	Pristimantis	orestes
Anura	Strabomantidae	Strabomantinae	Pristimantis	ornatissimus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ornatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	orpacobates
Anura	Strabomantidae	Strabomantinae	Pristimantis	orphnolaimus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ortizi
Anura	Strabomantidae	Strabomantinae	Pristimantis	padiali
Anura	Strabomantidae	Strabomantinae	Pristimantis	padrecarlosi
Anura	Strabomantidae	Strabomantinae	Pristimantis	paisa
Anura	Strabomantidae	Strabomantinae	Pristimantis	palmeri
Anura	Strabomantidae	Strabomantinae	Pristimantis	paramerus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pardalinus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pardalis
Anura	Strabomantidae	Strabomantinae	Pristimantis	parectatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	parvillus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pastazensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	pataikos
Anura	Strabomantidae	Strabomantinae	Pristimantis	paululus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pecki
Anura	Strabomantidae	Strabomantinae	Pristimantis	pedimontanus
Anura	Strabomantidae	Strabomantinae	Pristimantis	penelopus
Anura	Strabomantidae	Strabomantinae	Pristimantis	peraticus
Anura	Strabomantidae	Strabomantinae	Pristimantis	percnopterus
Anura	Strabomantidae	Strabomantinae	Pristimantis	percultus
Anura	Strabomantidae	Strabomantinae	Pristimantis	permixtus
Anura	Strabomantidae	Strabomantinae	Pristimantis	peruvianus
Anura	Strabomantidae	Strabomantinae	Pristimantis	petersi
Anura	Strabomantidae	Strabomantinae	Pristimantis	petrobardus
Anura	Strabomantidae	Strabomantinae	Pristimantis	phalaroinguinis
Anura	Strabomantidae	Strabomantinae	Pristimantis	phalarus
Anura	Strabomantidae	Strabomantinae	Pristimantis	philipi
Anura	Strabomantidae	Strabomantinae	Pristimantis	phoxocephalus
Anura	Strabomantidae	Strabomantinae	Pristimantis	phragmipleuron
Anura	Strabomantidae	Strabomantinae	Pristimantis	piceus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pinguis
Anura	Strabomantidae	Strabomantinae	Pristimantis	pirrensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	platychilus
Anura	Strabomantidae	Strabomantinae	Pristimantis	platydactylus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pleurostriatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pluvicanorus
Anura	Strabomantidae	Strabomantinae	Pristimantis	polemistes
Anura	Strabomantidae	Strabomantinae	Pristimantis	polychrus
Anura	Strabomantidae	Strabomantinae	Pristimantis	prolatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	prolixodiscus
Anura	Strabomantidae	Strabomantinae	Pristimantis	proserpens
Anura	Strabomantidae	Strabomantinae	Pristimantis	pruinatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pseudoacuminatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pteridophilus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ptochus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pugnax
Anura	Strabomantidae	Strabomantinae	Pristimantis	pulvinatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	pycnodermis
Anura	Strabomantidae	Strabomantinae	Pristimantis	pyrrhomerus
Anura	Strabomantidae	Strabomantinae	Pristimantis	quantus
Anura	Strabomantidae	Strabomantinae	Pristimantis	quaquaversus
Anura	Strabomantidae	Strabomantinae	Pristimantis	quinquagesimus
Anura	Strabomantidae	Strabomantinae	Pristimantis	racemus
Anura	Strabomantidae	Strabomantinae	Pristimantis	reclusas
Anura	Strabomantidae	Strabomantinae	Pristimantis	reichlei
Anura	Strabomantidae	Strabomantinae	Pristimantis	renjiforum
Anura	Strabomantidae	Strabomantinae	Pristimantis	repens
Anura	Strabomantidae	Strabomantinae	Pristimantis	restrepoi
Anura	Strabomantidae	Strabomantinae	Pristimantis	reticulatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	rhabdocnemus
Anura	Strabomantidae	Strabomantinae	Pristimantis	rhabdolaemus
Anura	Strabomantidae	Strabomantinae	Pristimantis	rhodoplichus
Anura	Strabomantidae	Strabomantinae	Pristimantis	rhodostichus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ridens
Anura	Strabomantidae	Strabomantinae	Pristimantis	rivasi
Anura	Strabomantidae	Strabomantinae	Pristimantis	riveroi
Anura	Strabomantidae	Strabomantinae	Pristimantis	riveti
Anura	Strabomantidae	Strabomantinae	Pristimantis	romanorum
Anura	Strabomantidae	Strabomantinae	Pristimantis	rosadoi
Anura	Strabomantidae	Strabomantinae	Pristimantis	roseus
Anura	Strabomantidae	Strabomantinae	Pristimantis	royi
Anura	Strabomantidae	Strabomantinae	Pristimantis	rozei
Anura	Strabomantidae	Strabomantinae	Pristimantis	rubicundus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ruedai
Anura	Strabomantidae	Strabomantinae	Pristimantis	rufioculis
Anura	Strabomantidae	Strabomantinae	Pristimantis	ruidus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ruthveni
Anura	Strabomantidae	Strabomantinae	Pristimantis	sagittulus
Anura	Strabomantidae	Strabomantinae	Pristimantis	salaputium
Anura	Strabomantidae	Strabomantinae	Pristimantis	saltissimus
Anura	Strabomantidae	Strabomantinae	Pristimantis	samaipatae
Anura	Strabomantidae	Strabomantinae	Pristimantis	sanctaemartae
Anura	Strabomantidae	Strabomantinae	Pristimantis	sanguineus
Anura	Strabomantidae	Strabomantinae	Pristimantis	sarisarinama
Anura	Strabomantidae	Strabomantinae	Pristimantis	satagius
Anura	Strabomantidae	Strabomantinae	Pristimantis	savagei
Anura	Strabomantidae	Strabomantinae	Pristimantis	schultei
Anura	Strabomantidae	Strabomantinae	Pristimantis	scitulus
Anura	Strabomantidae	Strabomantinae	Pristimantis	scoloblepharus
Anura	Strabomantidae	Strabomantinae	Pristimantis	scolodiscus
Anura	Strabomantidae	Strabomantinae	Pristimantis	scopaeus
Anura	Strabomantidae	Strabomantinae	Pristimantis	seorsus
Anura	Strabomantidae	Strabomantinae	Pristimantis	serendipitus
Anura	Strabomantidae	Strabomantinae	Pristimantis	shrevei
Anura	Strabomantidae	Strabomantinae	Pristimantis	signifer
Anura	Strabomantidae	Strabomantinae	Pristimantis	silverstonei
Anura	Strabomantidae	Strabomantinae	Pristimantis	simonbolivari
Anura	Strabomantidae	Strabomantinae	Pristimantis	simonsii
Anura	Strabomantidae	Strabomantinae	Pristimantis	simoteriscus
Anura	Strabomantidae	Strabomantinae	Pristimantis	simoterus
Anura	Strabomantidae	Strabomantinae	Pristimantis	siopelus
Anura	Strabomantidae	Strabomantinae	Pristimantis	sirnigeli
Anura	Strabomantidae	Strabomantinae	Pristimantis	skydmainos
Anura	Strabomantidae	Strabomantinae	Pristimantis	sobetes
Anura	Strabomantidae	Strabomantinae	Pristimantis	spectabilis
Anura	Strabomantidae	Strabomantinae	Pristimantis	spilogaster
Anura	Strabomantidae	Strabomantinae	Pristimantis	spinosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	stegolepis
Anura	Strabomantidae	Strabomantinae	Pristimantis	stenodiscus
Anura	Strabomantidae	Strabomantinae	Pristimantis	sternothylax
Anura	Strabomantidae	Strabomantinae	Pristimantis	stictoboubonus
Anura	Strabomantidae	Strabomantinae	Pristimantis	stictogaster
Anura	Strabomantidae	Strabomantinae	Pristimantis	subsigillatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	suetus
Anura	Strabomantidae	Strabomantinae	Pristimantis	sulculus
Anura	Strabomantidae	Strabomantinae	Pristimantis	supernatis
Anura	Strabomantidae	Strabomantinae	Pristimantis	surdus
Anura	Strabomantidae	Strabomantinae	Pristimantis	susaguae
Anura	Strabomantidae	Strabomantinae	Pristimantis	taciturnus
Anura	Strabomantidae	Strabomantinae	Pristimantis	taeniatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	tamsitti
Anura	Strabomantidae	Strabomantinae	Pristimantis	tantanti
Anura	Strabomantidae	Strabomantinae	Pristimantis	tanyrhynchus
Anura	Strabomantidae	Strabomantinae	Pristimantis	tayrona
Anura	Strabomantidae	Strabomantinae	Pristimantis	telefericus
Anura	Strabomantidae	Strabomantinae	Pristimantis	tenebrionis
Anura	Strabomantidae	Strabomantinae	Pristimantis	tepuiensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	terraebolivaris
Anura	Strabomantidae	Strabomantinae	Pristimantis	thectopternus
Anura	Strabomantidae	Strabomantinae	Pristimantis	thymalopsoides
Anura	Strabomantidae	Strabomantinae	Pristimantis	thymelensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	toftae
Anura	Strabomantidae	Strabomantinae	Pristimantis	torrenticola
Anura	Strabomantidae	Strabomantinae	Pristimantis	trachyblepharis
Anura	Strabomantidae	Strabomantinae	Pristimantis	tribulosus
Anura	Strabomantidae	Strabomantinae	Pristimantis	truebae
Anura	Strabomantidae	Strabomantinae	Pristimantis	tubernasus
Anura	Strabomantidae	Strabomantinae	Pristimantis	tungurahua
Anura	Strabomantidae	Strabomantinae	Pristimantis	turik
Anura	Strabomantidae	Strabomantinae	Pristimantis	turpinorum
Anura	Strabomantidae	Strabomantinae	Pristimantis	turumiquirensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	uisae
Anura	Strabomantidae	Strabomantinae	Pristimantis	unistrigatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	uranobates
Anura	Strabomantidae	Strabomantinae	Pristimantis	urichi
Anura	Strabomantidae	Strabomantinae	Pristimantis	vanadise
Anura	Strabomantidae	Strabomantinae	Pristimantis	variabilis
Anura	Strabomantidae	Strabomantinae	Pristimantis	veletis
Anura	Strabomantidae	Strabomantinae	Pristimantis	ventriguttatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	ventrimarmoratus
Anura	Strabomantidae	Strabomantinae	Pristimantis	verecundus
Anura	Strabomantidae	Strabomantinae	Pristimantis	vermiculatus
Anura	Strabomantidae	Strabomantinae	Pristimantis	versicolor
Anura	Strabomantidae	Strabomantinae	Pristimantis	vertebralis
Anura	Strabomantidae	Strabomantinae	Pristimantis	vicarius
Anura	Strabomantidae	Strabomantinae	Pristimantis	vidua
Anura	Strabomantidae	Strabomantinae	Pristimantis	viejas
Anura	Strabomantidae	Strabomantinae	Pristimantis	vilarsi
Anura	Strabomantidae	Strabomantinae	Pristimantis	vilcabambae
Anura	Strabomantidae	Strabomantinae	Pristimantis	viridicans
Anura	Strabomantidae	Strabomantinae	Pristimantis	viridis
Anura	Strabomantidae	Strabomantinae	Pristimantis	w-nigrum
Anura	Strabomantidae	Strabomantinae	Pristimantis	wagteri
Anura	Strabomantidae	Strabomantinae	Pristimantis	walkeri
Anura	Strabomantidae	Strabomantinae	Pristimantis	waoranii
Anura	Strabomantidae	Strabomantinae	Pristimantis	wiensi
Anura	Strabomantidae	Strabomantinae	Pristimantis	xeniolum
Anura	Strabomantidae	Strabomantinae	Pristimantis	xestus
Anura	Strabomantidae	Strabomantinae	Pristimantis	xylochobates
Anura	Strabomantidae	Strabomantinae	Pristimantis	yaviensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	yukpa
Anura	Strabomantidae	Strabomantinae	Pristimantis	yumbo
Anura	Strabomantidae	Strabomantinae	Pristimantis	yuruaniensis
Anura	Strabomantidae	Strabomantinae	Pristimantis	yustizi
Anura	Strabomantidae	Strabomantinae	Pristimantis	zeuctotylus
Anura	Strabomantidae	Strabomantinae	Pristimantis	zimmermanae
Anura	Strabomantidae	Strabomantinae	Pristimantis	zoilae
Anura	Strabomantidae	Strabomantinae	Pristimantis	zophus
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	adenopleura
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	ankohuma
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	bagrecitoi
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	boettgeri
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	chacaltya
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	condoriri
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	guillei
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	harveyi
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	iani
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	iatamasi
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	illampu
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	illimani
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	kallawaya
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	katantika
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	kempffi
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	pinguis
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	quimsacrucis
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	saltator
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	usurpator
Anura	Strabomantidae	Holoadeninae	Psychrophrynella	wettsteini
Anura	Strabomantidae	Strabomantinae	Strabomantis	anatipes
Anura	Strabomantidae	Strabomantinae	Strabomantis	anomalus
Anura	Strabomantidae	Strabomantinae	Strabomantis	aramunha
Anura	Strabomantidae	Strabomantinae	Strabomantis	biporcatus
Anura	Strabomantidae	Strabomantinae	Strabomantis	bufoniformis
Anura	Strabomantidae	Strabomantinae	Strabomantis	cadenai
Anura	Strabomantidae	Strabomantinae	Strabomantis	cerastes
Anura	Strabomantidae	Strabomantinae	Strabomantis	cheiroplethus
Anura	Strabomantidae	Strabomantinae	Strabomantis	cornutus
Anura	Strabomantidae	Strabomantinae	Strabomantis	helonotus
Anura	Strabomantidae	Strabomantinae	Strabomantis	ingeri
Anura	Strabomantidae	Strabomantinae	Strabomantis	laticorpus
Anura	Strabomantidae	Strabomantinae	Strabomantis	necerus
Anura	Strabomantidae	Strabomantinae	Strabomantis	necopinus
Anura	Strabomantidae	Strabomantinae	Strabomantis	ruizi
Anura	Strabomantidae	Strabomantinae	Strabomantis	sulcatus
Anura	Strabomantidae	Strabomantinae	Strabomantis	zygodactylus
Caudata	Ambystomatidae		Ambystoma	altamirani
Caudata	Ambystomatidae		Ambystoma	amblycephalum
Caudata	Ambystomatidae		Ambystoma	andersoni
Caudata	Ambystomatidae		Ambystoma	annulatum
Caudata	Ambystomatidae		Ambystoma	barbouri
Caudata	Ambystomatidae		Ambystoma	bishopi
Caudata	Ambystomatidae		Ambystoma	bombypellum
Caudata	Ambystomatidae		Ambystoma	californiense
Caudata	Ambystomatidae		Ambystoma	cingulatum
Caudata	Ambystomatidae		Ambystoma	dumerilii
Caudata	Ambystomatidae		Ambystoma	flavipiperatum
Caudata	Ambystomatidae		Ambystoma	gracile
Caudata	Ambystomatidae		Ambystoma	granulosum
Caudata	Ambystomatidae		Ambystoma	jeffersonianum
Caudata	Ambystomatidae		Ambystoma	laterale
Caudata	Ambystomatidae		Ambystoma	leorae
Caudata	Ambystomatidae		Ambystoma	lermaense
Caudata	Ambystomatidae		Ambystoma	mabeei
Caudata	Ambystomatidae		Ambystoma	macrodactylum
Caudata	Ambystomatidae		Ambystoma	maculatum
Caudata	Ambystomatidae		Ambystoma	mavortium
Caudata	Ambystomatidae		Ambystoma	mexicanum
Caudata	Ambystomatidae		Ambystoma	opacum
Caudata	Ambystomatidae		Ambystoma	ordinarium
Caudata	Ambystomatidae		Ambystoma	rivulare
Caudata	Ambystomatidae		Ambystoma	rosaceum
Caudata	Ambystomatidae		Ambystoma	silvense
Caudata	Ambystomatidae		Ambystoma	talpoideum
Caudata	Ambystomatidae		Ambystoma	taylori
Caudata	Ambystomatidae		Ambystoma	texanum
Caudata	Ambystomatidae		Ambystoma	tigrinum
Caudata	Ambystomatidae		Ambystoma	velasci
Caudata	Amphiumidae		Amphiuma	means
Caudata	Amphiumidae		Amphiuma	pholeter
Caudata	Amphiumidae		Amphiuma	tridactylum
Caudata	Cryptobranchidae		Andrias	davidianus
Caudata	Cryptobranchidae		Andrias	japonicus
Caudata	Cryptobranchidae		Cryptobranchus	alleganiensis
Caudata	Dicamptodontidae		Dicamptodon	aterrimus
Caudata	Dicamptodontidae		Dicamptodon	copei
Caudata	Dicamptodontidae		Dicamptodon	ensatus
Caudata	Dicamptodontidae		Dicamptodon	tenebrosus
Caudata	Hynobiidae		Batrachuperus	karlschmidti
Caudata	Hynobiidae		Batrachuperus	londongensis
Caudata	Hynobiidae		Batrachuperus	pinchonii
Caudata	Hynobiidae		Batrachuperus	tibetanus
Caudata	Hynobiidae		Batrachuperus	yenyuanensis
Caudata	Hynobiidae		Hynobius	abei
Caudata	Hynobiidae		Hynobius	amjiensis
Caudata	Hynobiidae		Hynobius	arisanensis
Caudata	Hynobiidae		Hynobius	boulengeri
